amtsave,brand,breadcrumbs,country,desc,discount,domain,gallery,image,insertedon,list_price,model,name,other_sellers,payment_methods_supported,productcode,selling_price,specifications,type,uniq_id,url,weight
139,Books,Books | Religion & Spirituality | General | 7 Secrets of the Goddess,IN,"{""Description""=>{""Brand""=>""Books"", ""Product Code""=>""9789384030582_97246"", ""ISBN-13""=>""9789384030582"", ""ISBN-10""=>""9384030589"", ""Authored By""=>""Devdutt Pattanaik"", ""Language""=>""English"", ""Publication Year""=>""2014"", ""Publisher Name""=>""Westland"", ""No. Of Pages""=>""270"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9789384030582""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",35%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9789384030582_97246/0x1920/70/3.jpg,2016-05-18 08:01:18 +0000,395,12961,7 SECRETS OF THE GODDESS,"[{""name"":""GBD Books"",""id"":50156,""offer_text"":null,""offer_price"":257,""totalScore"":-257,""product_id"":9896475,""url"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_50156"",""seourl"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_50156"",""exist"":true,""applied"":false},{""name"":""Tapyourbook.com"",""id"":20038,""offer_text"":null,""offer_price"":277,""totalScore"":-277,""product_id"":4662803,""url"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_20038"",""seourl"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_20038"",""exist"":true,""applied"":false},{""name"":""AMAZING BOOK"",""id"":27830,""offer_text"":null,""offer_price"":277,""totalScore"":-277,""product_id"":5106108,""url"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_27830"",""seourl"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_27830"",""exist"":true,""applied"":false},{""name"":""Onebuy.in"",""id"":23843,""offer_text"":null,""offer_price"":296,""totalScore"":-296,""product_id"":9498072,""url"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_23843"",""seourl"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_23843"",""exist"":true,""applied"":false},{""name"":""Book Place"",""id"":191287,""offer_text"":null,""offer_price"":308,""totalScore"":-308,""product_id"":38905765,""url"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_191287"",""seourl"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_191287"",""exist"":true,""applied"":false},{""name"":""comma365 "",""id"":21057,""offer_text"":null,""offer_price"":316,""totalScore"":-316,""product_id"":4942022,""url"":""https://catalog.paytm.com/v1/p/effective-actions-egoless-minds-9789384030582_21057"",""seourl"":""https://catalog.paytm.com/v1/p/effective-actions-egoless-minds-9789384030582_21057"",""exist"":true,""applied"":false},{""name"":""Sagar Enterprises"",""id"":27296,""offer_text"":null,""offer_price"":316,""totalScore"":-316,""product_id"":16450539,""url"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_27296"",""seourl"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_27296"",""exist"":true,""applied"":false},{""name"":""Prism Books Pvt Ltd"",""id"":27858,""offer_text"":null,""offer_price"":316,""totalScore"":-316,""product_id"":5092124,""url"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_27858"",""seourl"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_27858"",""exist"":true,""applied"":false},{""name"":""Starmark "",""id"":20822,""offer_text"":null,""offer_price"":356,""totalScore"":-356,""product_id"":12884430,""url"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_20822"",""seourl"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_20822"",""exist"":true,""applied"":false},{""name"":""Dux Marketing Services"",""id"":57088,""offer_text"":null,""offer_price"":369,""totalScore"":-369,""product_id"":30819754,""url"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_57088"",""seourl"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_57088"",""exist"":true,""applied"":false},{""name"":""R.SONS BOOK DISTRIBUTORS"",""id"":154876,""offer_text"":null,""offer_price"":369,""totalScore"":-369,""product_id"":32875247,""url"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_154876"",""seourl"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_154876"",""exist"":true,""applied"":false},{""name"":""Booknest"",""id"":21345,""offer_text"":null,""offer_price"":395,""totalScore"":-395,""product_id"":51085451,""url"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_21345"",""seourl"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_21345"",""exist"":true,""applied"":false},{""name"":""All I Need"",""id"":124132,""offer_text"":null,""offer_price"":395,""totalScore"":-395,""product_id"":31860599,""url"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_124132"",""seourl"":""https://catalog.paytm.com/v1/p/7-secrets-of-the-goddess-9789384030582_124132"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",23087636,256,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2014"", ""isbn_13""=>""9789384030582"", ""publisher_name""=>""Books""}}",Bestseller Books,4c3c6573042b88c1d3a39b6644d7a888,https://paytm.com/shop/p/7-secrets-of-the-goddess-9789384030582_97246,500
168,Simon & Schuster,Books | Literature & Fiction | General | Lady Midnight (Tentative Releasing Date 8th March),IN,"{""Description""=>{""Brand""=>""Simon & Schuster"", ""Product Code""=>""9781471116629_56252"", ""ISBN-13""=>""9781471116629"", ""ISBN-10""=>""147111662X"", ""Authored By""=>""Cassandra Clare"", ""Publication Year""=>""2016"", ""Publisher Name""=>""Simon & Schuster"", ""No. Of Pages""=>""720"", ""Weight""=>""500 gm"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",28%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781471116629_56252/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,599,4226,Lady Midnight,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",46754921,431,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2016""}}",Bestseller Books,1f002ff4545ffca785cdf1e97d7ee199,https://paytm.com/shop/p/lady-midnight-9781471116629_56252,500
114,Sourcebooks,"Books | Literature & Fiction | Romance | Mr. Darcy, Vampyre",IN,"{""Description""=>{""Brand""=>""Sourcebooks"", ""Product Code""=>""9781402236976_44120"", ""ISBN-13""=>""9.78E+12"", ""ISBN-10""=>""1402236972"", ""Authored By""=>""Amanda Grange"", ""Language""=>""English"", ""Edition""=>""1"", ""Publication Year""=>""2009"", ""Publisher Name""=>""Sourcebooks"", ""No. Of Pages""=>""308"", ""Weight""=>""372 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781402236976""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781402236976_44120/0x1920/70/1.jpg,2016-05-18 08:01:18 +0000,833,8219,Mr. Darcy  Vampyre,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13730147,719,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2009"", ""isbn_13""=>""9781402236976"", ""publisher_name""=>""Sourcebooks""}}",Bestseller Books,274e2b69f5b048afdc2ce209481aa16f,https://paytm.com/shop/p/mr-darcy-vampyre-9781402236976_44120,500
63,Random House Publishing Group,Books | Literature & Fiction | Romance | Long Time Coming,IN,"{""Description""=>{""Brand""=>""Random House Publishing Group"", ""Product Code""=>""9780553589351_44120"", ""ISBN-13""=>""9780553589351"", ""ISBN-10""=>""553589350"", ""Authored By""=>""Sandra Brown"", ""Publication Year""=>""2006"", ""Imprint""=>""Bantam"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780553589351_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,462,8095,Long Time Coming,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",11462030,399,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2006"", ""publisher_name""=>""Random House Publishing Group""}}",Bestseller Books,85fc793bb5ba3a109d5a80b5d652242b,https://paytm.com/shop/p/long-time-coming-9780553589351_44120,500
925,"",Books | Literature & Fiction | General | Richard Joseph's Bestsellers,IN,"{""Description""=>{""Product Code""=>""9781840240092_20037"", ""ISBN-13""=>""9781840240092"", ""ISBN-10""=>""1840240091"", ""Publisher Name""=>""Prometheus Books"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",51%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781840240092_20037/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,1814,439730,Richard Joseph's Bestsellers,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",50509014,889,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publisher_name""=>""Prometheus Books""}}",Bestseller Books,cd77504fc10f1db17302116fc90756b0,https://paytm.com/shop/p/richard-joseph-s-bestsellers-9781840240092_20037,500
108,Random House Publishing Group,Books | Literature & Fiction | Literature | Siddhartha,IN,"{""Description""=>{""Brand""=>""Random House Publishing Group"", ""Product Code""=>""9780812974782_44120"", ""ISBN-13""=>""9780812974782"", ""ISBN-10""=>""812974786"", ""Authored By""=>""Hermann Hesse"", ""Publication Year""=>""2007"", ""Imprint""=>""Modern Library"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780812974782""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780812974782_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,787,8095,Siddhartha,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13629352,679,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2007"", ""isbn_13""=>""9780812974782"", ""publisher_name""=>""Random House Publishing Group""}}",Bestseller Books,da2f74d35029a7ff5507321c96a46df3,https://paytm.com/shop/p/siddhartha-9780812974782_44120,500
0,Harper Collins Publishers India,Books | Literature & Fiction | General | Big Nate Blasts Off,IN,"{""Description""=>{""Brand""=>""Harper Collins Publishers India"", ""Product Code""=>""9780008135317_225808"", ""ISBN-13""=>""9780008135317"", ""ISBN-10""=>""8135312"", ""Authored By""=>""Lincoln Peirce"", ""Publication Year""=>""2016"", ""Publisher Name""=>""Harper Collins Publishers India"", ""No. Of Pages""=>""224"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Imprint""=>""HarperCollins Children's Books""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780008135317_225808/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,299,5789,Big Nate Blasts Off,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",45052416,299,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2016"", ""publisher_name""=>""Harper Collins Publishers India"", ""imprint""=>""HarperCollins Children's Books""}}",Bestseller Books,21107bf2e4ac19834dc8bc54de30b44b,https://paytm.com/shop/p/big-nate-blasts-off-9780008135317_225808,500
100,Hodder & Stoughton,Books | Literature & Fiction | Suspense Thriller | The Lincoln Myth,IN,"{""Description""=>{""Brand""=>""Hodder & Stoughton"", ""Product Code""=>""9781473604049_23843"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781473604049""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""We would gladly accept returns for 15 days from delivery date.""}}",25%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781473604049_23843/0x1920/70/6.jpg,2016-05-18 08:01:18 +0000,399,4984,The Lincoln Myth,"[{""name"":""Book Place"",""id"":191287,""offer_text"":null,""offer_price"":311,""totalScore"":-311,""product_id"":38797743,""url"":""https://catalog.paytm.com/v1/p/the-lincoln-myth-9781473604049_191287"",""seourl"":""https://catalog.paytm.com/v1/p/the-lincoln-myth-9781473604049_191287"",""exist"":true,""applied"":false},{""name"":""Sagar Enterprises"",""id"":27296,""offer_text"":null,""offer_price"":319,""totalScore"":-319,""product_id"":7187315,""url"":""https://catalog.paytm.com/v1/p/the-lincoln-myth-9781473604049_27296"",""seourl"":""https://catalog.paytm.com/v1/p/the-lincoln-myth-9781473604049_27296"",""exist"":true,""applied"":false},{""name"":""SHIKSHACARE"",""id"":56774,""offer_text"":null,""offer_price"":319,""totalScore"":-319,""product_id"":11141184,""url"":""https://catalog.paytm.com/v1/p/the-lincoln-myth-9781473604049_56774"",""seourl"":""https://catalog.paytm.com/v1/p/the-lincoln-myth-9781473604049_56774"",""exist"":true,""applied"":false},{""name"":""Print Pedia"",""id"":20442,""offer_text"":null,""offer_price"":323,""totalScore"":-323,""product_id"":22517716,""url"":""https://catalog.paytm.com/v1/p/the-lincoln-myth-9781473604049_20442"",""seourl"":""https://catalog.paytm.com/v1/p/the-lincoln-myth-9781473604049_20442"",""exist"":true,""applied"":false},{""name"":""Starmark "",""id"":20822,""offer_text"":null,""offer_price"":359,""totalScore"":-359,""product_id"":7353512,""url"":""https://catalog.paytm.com/v1/p/the-lincoln-myth-9781473604049_20822"",""seourl"":""https://catalog.paytm.com/v1/p/the-lincoln-myth-9781473604049_20822"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",9487863,299,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""isbn_13""=>""9781473604049"", ""publisher_name""=>""Harvard Business School""}}",Bestseller Books,c17421a384f9cdad8f368857de625549,https://paytm.com/shop/p/the-lincoln-myth-9781473604049_23843,500
63,Random House Publishing Group,Books | Literature & Fiction | Fantasy | Divine Misdemeanors,IN,"{""Description""=>{""Brand""=>""Random House Publishing Group"", ""Product Code""=>""9780345495976_44120"", ""ISBN-13""=>""9780345495976"", ""ISBN-10""=>""345495977"", ""Authored By""=>""Laurell K Hamilton"", ""Publication Year""=>""2010"", ""Imprint""=>""Ballantine Books"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780345495976_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,462,8095,Divine Misdemeanors,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13618438,399,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2010"", ""publisher_name""=>""Random House Publishing Group""}}",Bestseller Books,4ca1c23e34907279ca56ded70d93a031,https://paytm.com/shop/p/divine-misdemeanors-a-novel-9780345495976_44120,500
114,Random House,Books | Literature & Fiction | Literature | Expensive People,IN,"{""Description""=>{""Brand""=>""Random House"", ""Product Code""=>""9780812976540_44120"", ""ISBN-13""=>""9780812976540"", ""ISBN-10""=>""812976541"", ""Authored By""=>""Joyce Carol Oates"", ""Publication Year""=>""2006"", ""Imprint""=>""Modern Library"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780812976540_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,833,4244,Expensive People,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",16174440,719,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2006""}}",Bestseller Books,5f5a31e5aceca844b1c95e43c52220db,https://paytm.com/shop/p/expensive-people-9780812976540_44120,500
188,Stewart Tabori & Chang Inc,Books | Literature & Fiction | Others | Pure Style Outdoors,IN,"{""Product Details""=>{""Brand""=>""Stewart Tabori & Chang Inc"", ""Product Code""=>""9781556705991_20043"", ""Binding""=>""Hardcover"", ""Languages""=>""English"", ""Publication Year""=>""1998"", ""ISBN 13""=>""9781556705991""}, ""Shipping Details""=>{""Estimated Arrival""=>""4 - 7 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",10%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781556705991_20043/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,1887,6296,Pure Style Outdoors,"","[""Cash On Delivery"", ""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",1102298,1699,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""1998"", ""isbn_13""=>""9781556705991"", ""publisher_name""=>""Stewart Tabori & Chang Inc""}}",Bestseller Books,67989e66b69434bd99019ebd2654e79b,https://paytm.com/shop/p/pure-style-outdoors-FJJB_BOOKS_9781556705991_20043,""
75,Random House Publishing Group,Books | Literature & Fiction | Classics | Peter Pan,IN,"{""Description""=>{""Brand""=>""Random House Publishing Group"", ""Product Code""=>""9780812972979_44120"", ""ISBN-13""=>""9780812972979"", ""ISBN-10""=>""081297297X"", ""Authored By""=>""J M Barrie"", ""Publication Year""=>""2004"", ""Imprint""=>""Modern Library"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780812972979_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,554,8095,Peter Pan,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",12571539,479,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2004""}}",Bestseller Books,0394ac308165682068af54ec8ac5d195,https://paytm.com/shop/p/peter-pan-9780812972979_44120,500
120,Random House Publishing Group,Books | Literature & Fiction | Literature | Siddhartha,IN,"{""Description""=>{""Brand""=>""Random House Publishing Group"", ""Product Code""=>""9780679643364_44120"", ""ISBN-13""=>""9780679643364"", ""ISBN-10""=>""679643362"", ""Authored By""=>""Hermann Hesse"", ""Publication Year""=>""2006"", ""Imprint""=>""Modern Library"", ""Binding""=>""Hardcover"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780679643364_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,877,8095,Siddhartha,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",11462496,757,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2006"", ""publisher_name""=>""Random House Publishing Group""}}",Bestseller Books,aa5bff34cd02285a348b485c9ab16c61,https://paytm.com/shop/p/siddhartha-an-indian-poem-9780679643364_44120,500
